player1,player2
76561197981702609,76561198053398526
76561197981801649,76561198053398526
76561197982410019,76561198053398526
76561197983026463,76561198053398526
76561197983311154,76561198053398526
76561197983311223,76561198053398526
76561197983336471,76561198053398526
76561197983685721,76561198053398526
76561197983761739,76561198053398526
76561197983770100,76561198053398526
76561197984911390,76561198053398526
76561197986992213,76561198053398526
76561197987090062,76561198053398526
76561197987503949,76561198053398526
76561197987980755,76561198053398526
76561197988221501,76561198053398526
76561197989290717,76561198053398526
76561197989311119,76561198053398526
76561197989323851,76561198053398526
76561197989409345,76561198053398526
76561197989691509,76561198053398526
76561197989728462,76561198053398526
76561197989767953,76561198053398526
76561197990528208,76561198053398526
76561197990882255,76561198053398526
76561197991298608,76561198053398526
76561197991687819,76561198053398526
76561197992902568,76561198053398526
76561197993118744,76561198053398526
76561197993253400,76561198053398526
76561197993934953,76561198053398526
76561197994059645,76561198053398526
76561197994403655,76561198053398526
76561197994632741,76561198053398526
76561197995062119,76561198053398526
76561197995138062,76561198053398526
76561197995274555,76561198053398526
76561197995400995,76561198053398526
76561197995464878,76561198053398526
76561197995721678,76561198053398526
76561197996274238,76561198053398526
76561197996641865,76561198053398526
76561197997124597,76561198053398526
76561197998011762,76561198053398526
76561197998190778,76561198053398526
76561197998360035,76561198053398526
76561197998590572,76561198053398526
76561197999185377,76561198053398526
76561197999979873,76561198053398526
76561198000611224,76561198053398526
76561198000724421,76561198053398526
76561198000928595,76561198053398526
76561198001033415,76561198053398526
76561198001034021,76561198053398526
76561198001975507,76561198053398526
76561198002118002,76561198053398526
76561198002212024,76561198053398526
76561198002307140,76561198053398526
76561198002336642,76561198053398526
76561198002555892,76561198053398526
76561198002648706,76561198053398526
76561198003900337,76561198053398526
76561198004268706,76561198053398526
76561198004416578,76561198053398526
76561198004708655,76561198053398526
76561198006654886,76561198053398526
76561198006796648,76561198053398526
76561198007226198,76561198053398526
76561198007242929,76561198053398526
76561198007595201,76561198053398526
76561198008038721,76561198053398526
76561198008049728,76561198053398526
76561198008327161,76561198053398526
76561198008912542,76561198053398526
76561198009104118,76561198053398526
76561198009133100,76561198053398526
76561198009240733,76561198053398526
76561198009352135,76561198053398526
76561198009481766,76561198053398526
76561198009887358,76561198053398526
76561198010320487,76561198053398526
76561198010476206,76561198053398526
76561198010987148,76561198053398526
76561198011038512,76561198053398526
76561198011273442,76561198053398526
76561198011362828,76561198053398526
76561198012679669,76561198053398526
76561198012732894,76561198053398526
76561198014162597,76561198053398526
76561198014372390,76561198053398526
76561198014522093,76561198053398526
76561198014667995,76561198053398526
76561198014674983,76561198053398526
76561198015728450,76561198053398526
76561198018835354,76561198053398526
76561198019878305,76561198053398526
76561198019959131,76561198053398526
76561198020275445,76561198053398526
76561198021124634,76561198053398526
76561198021245859,76561198053398526
76561198022094689,76561198053398526
76561198023630289,76561198053398526
76561198023942651,76561198053398526
76561198024402255,76561198053398526
76561198024663618,76561198053398526
76561198025026457,76561198053398526
76561198025044069,76561198053398526
76561198025297513,76561198053398526
76561198025825727,76561198053398526
76561198026324627,76561198053398526
76561198026595068,76561198053398526
76561198026869751,76561198053398526
76561198027643597,76561198053398526
76561198027740377,76561198053398526
76561198028226838,76561198053398526
76561198028509980,76561198053398526
76561198028537713,76561198053398526
76561198029318010,76561198053398526
76561198029319505,76561198053398526
76561198030225241,76561198053398526
76561198030863487,76561198053398526
76561198031271125,76561198053398526
76561198032088203,76561198053398526
76561198032263374,76561198053398526
76561198032296551,76561198053398526
76561198032642989,76561198053398526
76561198033158521,76561198053398526
76561198034629900,76561198053398526
76561198034957967,76561198053398526
76561198035067284,76561198053398526
76561198035489611,76561198053398526
76561198035539568,76561198053398526
76561198035620554,76561198053398526
76561198035941620,76561198053398526
76561198036122881,76561198053398526
76561198036863988,76561198053398526
76561198037019019,76561198053398526
76561198037318142,76561198053398526
76561198038609601,76561198053398526
76561198039173746,76561198053398526
76561198039437657,76561198053398526
76561198040792906,76561198053398526
76561198041223084,76561198053398526
76561198041524451,76561198053398526
76561198041571110,76561198053398526
76561198041679481,76561198053398526
76561198042153460,76561198053398526
76561198042484946,76561198053398526
76561198042519025,76561198053398526
76561198043086272,76561198053398526
76561198043957014,76561198053398526
76561198044469528,76561198053398526
76561198044625018,76561198053398526
76561198044812557,76561198053398526
76561198045273641,76561198053398526
76561198045319021,76561198053398526
76561198045350370,76561198053398526
76561198045537452,76561198053398526
76561198045751098,76561198053398526
76561198046153288,76561198053398526
76561198046202301,76561198053398526
76561198046917172,76561198053398526
76561198048595572,76561198053398526
76561198048727417,76561198053398526
76561198048837522,76561198053398526
76561198049133653,76561198053398526
76561198049171595,76561198053398526
76561198049469992,76561198053398526
76561198050128643,76561198053398526
76561198051587361,76561198053398526
76561198051705794,76561198053398526
76561198052258483,76561198053398526
76561198052640461,76561198053398526
76561198052767058,76561198053398526
76561198053398526,76561198053478305
76561198053398526,76561198053546821
76561198053398526,76561198053547666
76561198053398526,76561198053634286
76561198053398526,76561198055240106
76561198053398526,76561198055498088
76561198053398526,76561198055863374
76561198053398526,76561198056361720
76561198053398526,76561198056612652
76561198053398526,76561198056937449
76561198053398526,76561198057252542
76561198053398526,76561198057322285
76561198053398526,76561198057605159
76561198053398526,76561198057612123
76561198053398526,76561198058142511
76561198053398526,76561198058809118
76561198053398526,76561198059099092
76561198053398526,76561198059550492
76561198053398526,76561198059585231
76561198053398526,76561198059668694
76561198053398526,76561198060603819
76561198053398526,76561198060692122
76561198053398526,76561198060893337
76561198053398526,76561198061268733
76561198053398526,76561198062039759
76561198053398526,76561198062141355
76561198053398526,76561198062157703
76561198053398526,76561198062422215
76561198053398526,76561198063696966
76561198053398526,76561198063866644
76561198053398526,76561198064203954
76561198053398526,76561198064228996
76561198053398526,76561198064506424
76561198053398526,76561198065113275
76561198053398526,76561198065638089
76561198053398526,76561198065740779
76561198053398526,76561198066170681
76561198053398526,76561198066192478
76561198053398526,76561198066547600
76561198053398526,76561198066564877
76561198053398526,76561198066682552
76561198053398526,76561198066725317
76561198053398526,76561198066972754
76561198053398526,76561198067006405
76561198053398526,76561198067307234
76561198053398526,76561198067392913
76561198053398526,76561198070547697
76561198053398526,76561198072990379
76561198053398526,76561198073430826
76561198053398526,76561198074001130
76561198053398526,76561198076710053
76561198053398526,76561198077457911
76561198053398526,76561198078506387
76561198053398526,76561198078976244
76561198053398526,76561198078993231
76561198053398526,76561198079170716
76561198053398526,76561198079698372
76561198053398526,76561198079748582
76561198053398526,76561198079831859
76561198053398526,76561198079954477
76561198053398526,76561198080240332
76561198053398526,76561198083368493
76561198053398526,76561198084507961
